9.595362493465761089e-01 -7.875604972919914362e-03 2.814749740851163473e-01 5.291902398171688393e-01
4.241250862221445511e-03 9.998996230040296807e-01 1.351871693334528307e-02 -3.942081918890064096e-02
-2.815531885470844986e-01 -1.177789296566791530e-02 9.594733363967234974e-01 4.555901366113077056e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
